InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
540037,STK783,Item STK783,20,2024-11-16 14:46:18.763862,7.26,11324,Spain
548714,STK338,Item STK338,8,2024-11-16 15:04:38.763862,45.06,10846,Germany
549559,STK206,Item STK206,33,2024-11-16 15:07:05.763862,57.87,11337,Canada
543586,STK213,Item STK213,1,2024-11-16 15:15:15.763862,29.1,10687,India
549601,STK556,Item STK556,14,2024-11-16 15:29:01.763862,15.75,11365,United Kingdom
548796,STK195,Item STK195,32,2024-11-16 15:37:22.763862,79.53,10776,Italy
543627,STK316,Item STK316,8,2024-11-16 15:56:07.763862,57.45,10065,United Kingdom
544235,STK398,Item STK398,47,2024-11-16 15:57:35.763862,20.72,11688,USA
548582,STK403,Item STK403,24,2024-11-16 15:59:50.763862,23.18,10489,India
547009,STK985,Item STK985,11,2024-11-16 16:03:30.763862,93.18,11006,USA
549291,STK195,Item STK195,32,2024-11-16 16:31:43.763862,41.57,10402,United Kingdom
546919,STK407,Item STK407,29,2024-11-16 16:34:52.763862,90.16,10891,Italy
540794,STK157,Item STK157,27,2024-11-16 16:37:27.763862,10.06,10536,USA
543710,STK768,Item STK768,10,2024-11-16 16:59:16.763862,52.38,10798,Spain
550883,STK791,Item STK791,44,2024-11-16 17:05:20.763862,77.18,11987,Germany
545795,STK266,Item STK266,49,2024-11-16 17:06:13.763862,69.13,11113,India
539942,STK905,Item STK905,28,2024-11-16 17:15:50.763862,98.65,10356,India
549441,STK713,Item STK713,28,2024-11-16 17:29:03.763862,18.39,10018,India
C539157,STK535,Item STK535,-15,2024-11-16 18:12:22.763862,78.65,11141,Italy
541165,STK520,Item STK520,24,2024-11-16 18:20:50.763862,14.49,10323,Spain
544903,STK953,Item STK953,18,2024-11-16 18:26:34.763862,49.38,11382,Canada
550654,STK250,Item STK250,21,2024-11-16 18:27:16.763862,69.07,10213,Canada
541796,STK327,Item STK327,20,2024-11-16 18:34:22.763862,4.88,10564,Italy
546137,STK172,Item STK172,11,2024-11-16 18:36:17.763862,64.36,11871,USA
547616,STK705,Item STK705,2,2024-11-16 18:51:42.763862,31.77,11933,France
546325,STK812,Item STK812,28,2024-11-16 19:11:03.763862,31.71,11591,USA
550674,STK996,Item STK996,43,2024-11-16 19:12:40.763862,71.87,10788,Germany
544065,STK137,Item STK137,44,2024-11-16 19:13:45.763862,8.53,10795,USA
544606,STK104,Item STK104,30,2024-11-16 19:20:14.763862,56.65,11922,United Kingdom
540474,STK337,Item STK337,23,2024-11-16 19:22:17.763862,55.74,10478,United Kingdom
549241,STK443,Item STK443,1,2024-11-16 19:23:49.763862,25.4,10224,United Kingdom
540780,STK842,Item STK842,37,2024-11-16 19:25:58.763862,27.67,10156,India
C546137,STK570,Item STK570,-13,2024-11-16 19:31:03.763862,4.52,11184,USA
545435,STK266,Item STK266,34,2024-11-16 19:39:14.763862,55.04,11799,Italy
C536737,STK599,Item STK599,-7,2024-11-16 19:43:48.763862,88.89,10647,United Kingdom
542700,STK937,Item STK937,4,2024-11-16 19:50:16.763862,45.4,10284,France
549194,STK451,Item STK451,7,2024-11-16 20:02:02.763862,36.65,11160,USA
549464,STK938,Item STK938,12,2024-11-16 20:10:20.763862,13.63,10378,USA
C551146,STK839,Item STK839,-7,2024-11-16 20:23:09.763862,15.03,10097,USA
543067,STK817,Item STK817,44,2024-11-16 20:31:33.763862,7.51,11578,India
539450,STK570,Item STK570,40,2024-11-16 20:40:28.763862,49.09,10283,United Kingdom
550600,STK219,Item STK219,11,2024-11-16 20:44:41.763862,11.05,11183,India
542656,STK618,Item STK618,20,2024-11-16 21:22:50.763862,10.26,10083,Spain
538553,STK904,Item STK904,1,2024-11-16 21:40:24.763862,61.99,10439,Spain
545690,STK726,Item STK726,7,2024-11-16 21:42:59.763862,29.26,11039,Spain
541555,STK584,Item STK584,12,2024-11-16 21:59:42.763862,61.09,10669,India
538129,STK174,Item STK174,12,2024-11-16 22:01:38.763862,31.1,10391,Italy
549715,STK501,Item STK501,42,2024-11-16 22:21:05.763862,11.27,10991,USA
538502,STK161,Item STK161,21,2024-11-16 22:22:13.763862,83.83,11439,India
550799,STK711,Item STK711,10,2024-11-16 22:22:58.763862,2.33,11457,USA
538518,STK387,Item STK387,44,2024-11-16 22:39:21.763862,84.99,11348,France
547606,STK698,Item STK698,26,2024-11-16 23:11:54.763862,30.34,11070,Canada
541213,STK620,Item STK620,32,2024-11-16 23:17:02.763862,56.69,10847,Germany
538225,STK601,Item STK601,29,2024-11-16 23:31:16.763862,18.18,11845,Italy
540244,STK468,Item STK468,33,2024-11-16 23:45:06.763862,10.25,10969,India
538542,STK286,Item STK286,8,2024-11-16 23:55:50.763862,47.06,11491,Spain
543497,STK881,Item STK881,20,2024-11-16 23:57:45.763862,34.39,10388,France
550942,STK276,Item STK276,29,2024-11-17 00:04:51.763862,25.05,10193,Germany
537014,STK454,Item STK454,25,2024-11-17 00:13:19.763862,6.2,10593,Italy
536950,STK896,Item STK896,29,2024-11-17 00:20:27.763862,99.34,11053,Italy
C537672,STK211,Item STK211,-3,2024-11-17 00:40:30.763862,69.48,11486,Spain
550487,STK440,Item STK440,21,2024-11-17 00:45:12.763862,26.53,11944,Italy
538901,STK122,Item STK122,30,2024-11-17 00:59:24.763862,31.05,11059,Italy
547101,STK957,Item STK957,27,2024-11-17 01:35:51.763862,7.3,10637,United Kingdom
548043,STK180,Item STK180,26,2024-11-17 01:40:46.763862,13.14,11777,Spain
541273,STK212,Item STK212,32,2024-11-17 01:54:53.763862,35.74,11187,Germany
547272,STK180,Item STK180,33,2024-11-17 01:55:14.763862,12.2,10692,Spain
540147,STK634,Item STK634,38,2024-11-17 02:00:51.763862,5.14,11422,Italy
547733,STK532,Item STK532,18,2024-11-17 02:17:30.763862,56.72,10905,United Kingdom
539869,STK140,Item STK140,23,2024-11-17 02:26:48.763862,11.66,10053,France
539062,STK556,Item STK556,35,2024-11-17 02:44:41.763862,82.36,11588,Canada
543525,STK315,Item STK315,26,2024-11-17 02:48:16.763862,55.02,11880,Italy
537537,STK363,Item STK363,30,2024-11-17 03:09:48.763862,63.69,10053,United Kingdom
551002,STK983,Item STK983,12,2024-11-17 03:16:18.763862,76.25,11405,Italy
547744,STK940,Item STK940,25,2024-11-17 03:17:47.763862,1.18,10075,USA
541533,STK494,Item STK494,30,2024-11-17 03:25:02.763862,14.21,11576,France
549865,STK174,Item STK174,29,2024-11-17 03:25:18.763862,1.31,10776,Spain
539034,STK706,Item STK706,44,2024-11-17 03:35:28.763862,28.41,11921,Canada
C550821,STK526,Item STK526,-3,2024-11-17 03:55:34.763862,27.57,10628,India
545260,STK229,Item STK229,22,2024-11-17 04:15:17.763862,18.17,10188,Germany
543363,STK987,Item STK987,37,2024-11-17 04:37:34.763862,4.85,11809,Germany
548485,STK446,Item STK446,36,2024-11-17 04:47:17.763862,53.67,11342,France
545015,STK587,Item STK587,10,2024-11-17 04:49:25.763862,4.24,11476,France
540458,STK706,Item STK706,26,2024-11-17 05:06:20.763862,46.42,11614,United Kingdom
547941,STK829,Item STK829,25,2024-11-17 05:07:13.763862,91.05,11147,Italy
548604,STK340,Item STK340,31,2024-11-17 05:08:40.763862,69.71,11548,France
542172,STK165,Item STK165,40,2024-11-17 05:18:27.763862,20.77,10937,Spain
549243,STK484,Item STK484,1,2024-11-17 05:19:03.763862,35.41,10258,Canada
542465,STK467,Item STK467,22,2024-11-17 05:40:59.763862,55.27,10138,USA
C541246,STK332,Item STK332,-4,2024-11-17 05:50:26.763862,40.49,10595,Canada
538899,STK501,Item STK501,44,2024-11-17 05:52:09.763862,76.77,11253,USA
540934,STK918,Item STK918,17,2024-11-17 06:08:14.763862,23.79,10197,Canada
539637,STK579,Item STK579,38,2024-11-17 06:16:45.763862,36.9,10444,Italy
544630,STK749,Item STK749,30,2024-11-17 06:29:53.763862,42.0,11560,Italy
537246,STK936,Item STK936,20,2024-11-17 06:30:09.763862,3.01,11172,Italy
536481,STK478,Item STK478,35,2024-11-17 06:38:01.763862,11.6,11438,Germany
537959,STK184,Item STK184,40,2024-11-17 06:46:23.763862,9.02,10717,France
536515,STK251,Item STK251,24,2024-11-17 06:54:17.763862,62.3,11071,United Kingdom
543403,STK521,Item STK521,36,2024-11-17 07:06:16.763862,39.96,10339,Italy
543460,STK619,Item STK619,13,2024-11-17 07:06:39.763862,77.08,10576,USA
538993,STK790,Item STK790,7,2024-11-17 07:15:21.763862,97.47,11261,France
549122,STK454,Item STK454,47,2024-11-17 07:32:53.763862,12.05,10450,USA
545688,STK555,Item STK555,3,2024-11-17 07:35:30.763862,78.49,10352,Italy
542438,STK304,Item STK304,28,2024-11-17 07:38:44.763862,39.58,11030,France
549938,STK303,Item STK303,35,2024-11-17 08:12:46.763862,50.17,11114,India
550039,STK372,Item STK372,27,2024-11-17 08:23:16.763862,86.58,11213,Spain
540849,STK576,Item STK576,15,2024-11-17 08:36:06.763862,3.18,11783,USA
549756,STK495,Item STK495,17,2024-11-17 08:58:01.763862,25.73,11245,Canada
547933,STK370,Item STK370,13,2024-11-17 09:32:24.763862,21.93,10062,Germany
C547357,STK123,Item STK123,-27,2024-11-17 09:35:09.763862,11.64,10346,USA
543562,STK897,Item STK897,23,2024-11-17 09:54:08.763862,51.24,11545,India
544768,STK166,Item STK166,21,2024-11-17 10:04:02.763862,34.86,11002,USA
540299,STK611,Item STK611,49,2024-11-17 10:04:57.763862,20.01,11987,USA
536821,STK470,Item STK470,20,2024-11-17 10:44:39.763862,45.0,10995,India
548343,STK304,Item STK304,40,2024-11-17 10:48:07.763862,49.32,10500,Canada
542983,STK847,Item STK847,36,2024-11-17 11:00:20.763862,86.55,10287,United Kingdom
544399,STK440,Item STK440,39,2024-11-17 11:02:32.763862,27.07,11590,Germany
550798,STK534,Item STK534,4,2024-11-17 11:04:36.763862,90.43,10286,Italy
543615,STK570,Item STK570,7,2024-11-17 11:06:38.763862,34.88,10127,India
549068,STK441,Item STK441,31,2024-11-17 11:16:29.763862,54.83,11870,Italy
541302,STK884,Item STK884,19,2024-11-17 11:20:55.763862,90.84,10949,India
549391,STK194,Item STK194,25,2024-11-17 11:25:32.763862,53.1,11921,United Kingdom
539096,STK437,Item STK437,11,2024-11-17 11:42:20.763862,94.87,11186,Germany
549725,STK672,Item STK672,29,2024-11-17 11:42:46.763862,91.48,11028,France
545646,STK176,Item STK176,7,2024-11-17 11:44:14.763862,4.63,10760,USA
540619,STK108,Item STK108,16,2024-11-17 11:47:15.763862,20.9,11119,United Kingdom
541635,STK478,Item STK478,1,2024-11-17 11:50:42.763862,62.83,10363,Canada
543120,STK829,Item STK829,36,2024-11-17 12:05:01.763862,65.9,10386,Canada
538020,STK525,Item STK525,40,2024-11-17 12:09:10.763862,85.36,11456,France
540107,STK460,Item STK460,39,2024-11-17 12:10:08.763862,41.3,10864,France
540182,STK345,Item STK345,16,2024-11-17 12:15:11.763862,24.18,10341,Canada
548962,STK757,Item STK757,7,2024-11-17 12:26:32.763862,2.47,11011,United Kingdom
542737,STK571,Item STK571,11,2024-11-17 12:37:46.763862,79.07,11853,Canada
C541532,STK358,Item STK358,-1,2024-11-17 12:40:25.763862,22.42,11580,Germany
539204,STK365,Item STK365,42,2024-11-17 12:59:00.763862,68.55,10646,France
541934,STK491,Item STK491,31,2024-11-17 13:12:25.763862,84.35,11858,Italy
538133,STK550,Item STK550,13,2024-11-17 13:24:36.763862,67.16,11389,Italy
543193,STK935,Item STK935,43,2024-11-17 13:29:07.763862,78.42,11226,United Kingdom
547654,STK534,Item STK534,25,2024-11-17 13:32:33.763862,38.67,10765,Germany
543489,STK745,Item STK745,30,2024-11-17 13:34:55.763862,95.46,11416,Canada
542391,STK353,Item STK353,34,2024-11-17 13:46:08.763862,66.8,11578,United Kingdom
549314,STK156,Item STK156,14,2024-11-17 13:51:53.763862,52.75,11767,USA
544994,STK209,Item STK209,47,2024-11-17 13:52:46.763862,68.7,10268,Italy
536465,STK260,Item STK260,11,2024-11-17 14:05:43.763862,77.63,11330,France
551020,STK680,Item STK680,36,2024-11-17 14:11:16.763862,34.5,11991,Italy
548655,STK995,Item STK995,9,2024-11-17 14:28:52.763862,57.74,10600,France
551211,STK275,Item STK275,2,2024-11-17 14:30:08.763862,20.64,10373,India
545374,STK118,Item STK118,48,2024-11-17 14:46:57.763862,68.78,10015,Italy
544508,STK546,Item STK546,36,2024-11-17 14:54:27.763862,82.0,11773,France
545176,STK378,Item STK378,7,2024-11-17 14:56:38.763862,68.44,10629,Italy
545827,STK883,Item STK883,41,2024-11-17 15:07:18.763862,97.06,10879,Italy
544529,STK686,Item STK686,12,2024-11-17 15:33:01.763862,40.98,10935,India
540312,STK277,Item STK277,40,2024-11-17 16:06:49.763862,76.62,11494,Canada
537616,STK966,Item STK966,12,2024-11-17 16:16:49.763862,99.33,10786,Spain
C542625,STK713,Item STK713,-3,2024-11-17 16:17:10.763862,85.71,11430,United Kingdom
542724,STK564,Item STK564,23,2024-11-17 16:22:09.763862,47.53,10568,Germany
539414,STK567,Item STK567,21,2024-11-17 16:32:06.763862,22.09,11086,Spain
537914,STK937,Item STK937,37,2024-11-17 16:35:45.763862,31.44,11033,Spain
549471,STK503,Item STK503,28,2024-11-17 16:36:23.763862,15.51,11675,Spain
538407,STK718,Item STK718,38,2024-11-17 16:38:35.763862,8.6,11759,Spain
538362,STK505,Item STK505,33,2024-11-17 16:42:54.763862,91.97,10957,Spain
547099,STK697,Item STK697,4,2024-11-17 16:45:17.763862,52.02,10900,USA
541510,STK476,Item STK476,6,2024-11-17 16:51:35.763862,44.48,11009,USA
545519,STK533,Item STK533,16,2024-11-17 17:03:04.763862,54.25,10890,United Kingdom
539272,STK824,Item STK824,13,2024-11-17 17:08:04.763862,25.06,10592,United Kingdom
544327,STK192,Item STK192,1,2024-11-17 17:16:25.763862,45.68,10398,India
549999,STK340,Item STK340,33,2024-11-17 17:19:12.763862,2.79,10943,France
539939,STK818,Item STK818,22,2024-11-17 17:21:09.763862,89.38,10465,USA
543925,STK411,Item STK411,38,2024-11-17 17:27:40.763862,1.8,11269,India
547375,STK222,Item STK222,29,2024-11-17 17:29:14.763862,13.49,10103,Spain
544922,STK362,Item STK362,42,2024-11-17 17:35:59.763862,93.35,11226,France
540324,STK516,Item STK516,20,2024-11-17 17:37:53.763862,98.85,10650,Italy
542207,STK683,Item STK683,49,2024-11-17 17:43:19.763862,7.05,10521,Spain
549231,STK377,Item STK377,17,2024-11-17 17:55:41.763862,8.53,11300,Germany
538218,STK542,Item STK542,10,2024-11-17 18:22:12.763862,99.32,10311,USA
538776,STK401,Item STK401,21,2024-11-17 18:31:00.763862,45.29,10857,United Kingdom
550753,STK820,Item STK820,40,2024-11-17 18:55:38.763862,1.83,10140,Canada
539713,STK479,Item STK479,17,2024-11-17 18:58:39.763862,72.55,10011,United Kingdom
546694,STK760,Item STK760,25,2024-11-17 18:59:36.763862,74.65,11733,Spain
C547943,STK383,Item STK383,-10,2024-11-17 19:03:33.763862,57.1,11591,USA
549400,STK792,Item STK792,28,2024-11-17 19:14:26.763862,70.7,11834,India
550215,STK646,Item STK646,15,2024-11-17 19:32:52.763862,85.47,11014,Spain
549401,STK576,Item STK576,30,2024-11-17 19:38:18.763862,77.98,11440,Canada
549400,STK533,Item STK533,22,2024-11-17 20:45:29.763862,73.45,10086,Italy
540534,STK784,Item STK784,3,2024-11-17 20:48:06.763862,53.91,11605,Italy
547958,STK145,Item STK145,21,2024-11-17 21:16:56.763862,88.35,11270,Germany
540804,STK653,Item STK653,20,2024-11-17 21:18:16.763862,31.17,11726,Italy
538600,STK434,Item STK434,6,2024-11-17 21:31:36.763862,4.37,11968,Germany
C548172,STK318,Item STK318,-16,2024-11-17 21:41:54.763862,94.96,11810,France
545902,STK862,Item STK862,5,2024-11-17 21:56:11.763862,90.55,10383,United Kingdom
539284,STK446,Item STK446,38,2024-11-17 21:58:46.763862,98.16,10596,France
550764,STK112,Item STK112,17,2024-11-17 22:01:37.763862,39.83,11815,USA
549213,STK116,Item STK116,28,2024-11-17 22:32:20.763862,60.45,10722,Italy
550509,STK512,Item STK512,14,2024-11-17 22:40:18.763862,72.89,11596,United Kingdom
539186,STK539,Item STK539,24,2024-11-17 22:49:12.763862,23.44,11902,Italy
545474,STK850,Item STK850,24,2024-11-17 23:02:58.763862,35.4,10701,USA
536412,STK241,Item STK241,41,2024-11-17 23:14:37.763862,42.34,11732,USA
541107,STK851,Item STK851,15,2024-11-17 23:21:47.763862,17.52,10277,India
540041,STK751,Item STK751,15,2024-11-17 23:26:01.763862,46.5,10478,Spain
537908,STK324,Item STK324,40,2024-11-17 23:32:07.763862,23.91,10056,India
548720,STK885,Item STK885,36,2024-11-17 23:37:21.763862,14.94,11923,Spain
545911,STK789,Item STK789,28,2024-11-17 23:37:58.763862,31.09,11849,Canada
539120,STK104,Item STK104,7,2024-11-17 23:42:01.763862,59.41,10132,India
540252,STK155,Item STK155,31,2024-11-17 23:42:24.763862,22.78,10661,France
547723,STK520,Item STK520,6,2024-11-17 23:49:57.763862,63.08,11101,Spain
541821,STK746,Item STK746,12,2024-11-18 00:24:10.763862,99.53,11229,Germany
546190,STK147,Item STK147,25,2024-11-18 00:37:05.763862,58.41,11572,United Kingdom
544875,STK616,Item STK616,7,2024-11-18 00:53:41.763862,82.31,10200,Spain
542020,STK327,Item STK327,18,2024-11-18 01:03:38.763862,31.25,10756,France
548623,STK600,Item STK600,13,2024-11-18 01:13:52.763862,87.09,10022,Spain
537274,STK296,Item STK296,44,2024-11-18 01:16:12.763862,30.86,11330,India
538843,STK242,Item STK242,13,2024-11-18 01:31:16.763862,95.26,10582,USA
547976,STK479,Item STK479,30,2024-11-18 01:39:50.763862,66.23,10765,Canada
549563,STK143,Item STK143,23,2024-11-18 01:55:08.763862,89.25,10457,United Kingdom
544033,STK252,Item STK252,48,2024-11-18 01:56:08.763862,3.93,10445,France
549227,STK963,Item STK963,3,2024-11-18 02:15:23.763862,76.35,10996,Germany
536708,STK725,Item STK725,13,2024-11-18 02:38:05.763862,20.52,11881,USA
548499,STK366,Item STK366,14,2024-11-18 02:51:38.763862,71.56,11281,Germany
543850,STK671,Item STK671,25,2024-11-18 02:56:09.763862,27.29,11390,Spain
546765,STK189,Item STK189,21,2024-11-18 02:58:59.763862,80.15,11254,Germany
541826,STK844,Item STK844,34,2024-11-18 03:25:51.763862,87.09,11976,France
C537623,STK531,Item STK531,-6,2024-11-18 03:35:16.763862,13.56,10400,India
540716,STK357,Item STK357,37,2024-11-18 03:39:57.763862,3.15,11309,United Kingdom
550953,STK327,Item STK327,21,2024-11-18 03:46:47.763862,3.7,11794,France
C538630,STK203,Item STK203,-12,2024-11-18 04:04:50.763862,48.39,11809,Canada
540790,STK589,Item STK589,40,2024-11-18 04:22:55.763862,21.0,10686,India
537070,STK592,Item STK592,29,2024-11-18 05:05:29.763862,95.42,11651,Italy
540066,STK862,Item STK862,49,2024-11-18 05:20:17.763862,70.94,11776,India
541125,STK968,Item STK968,8,2024-11-18 05:42:20.763862,17.73,10589,France
551166,STK202,Item STK202,45,2024-11-18 06:09:11.763862,40.45,10269,Germany
540401,STK250,Item STK250,15,2024-11-18 06:15:41.763862,18.07,10544,France
543407,STK622,Item STK622,42,2024-11-18 06:22:47.763862,24.61,10529,Italy
539683,STK582,Item STK582,30,2024-11-18 06:32:01.763862,99.02,10269,Italy
543236,STK904,Item STK904,38,2024-11-18 06:45:05.763862,70.71,10529,United Kingdom
542066,STK949,Item STK949,23,2024-11-18 07:04:05.763862,23.11,10182,Italy
545089,STK263,Item STK263,1,2024-11-18 07:31:16.763862,66.86,11677,India
C546765,STK247,Item STK247,-10,2024-11-18 07:40:22.763862,61.43,10518,India
543020,STK425,Item STK425,29,2024-11-18 07:58:34.763862,58.14,10881,USA
550052,STK238,Item STK238,21,2024-11-18 08:03:13.763862,58.73,11191,Spain
C541903,STK164,Item STK164,-23,2024-11-18 08:18:18.763862,68.2,11268,USA
550094,STK995,Item STK995,9,2024-11-18 08:19:04.763862,30.7,11301,Canada
C545597,STK395,Item STK395,-4,2024-11-18 08:22:07.763862,44.44,11419,United Kingdom
C548157,STK757,Item STK757,-28,2024-11-18 08:34:56.763862,85.54,10587,Spain
547808,STK515,Item STK515,15,2024-11-18 08:35:44.763862,54.21,11783,Germany
539019,STK935,Item STK935,30,2024-11-18 08:38:58.763862,45.55,11090,Italy
C536758,STK318,Item STK318,-4,2024-11-18 08:39:43.763862,47.42,10226,France
544127,STK467,Item STK467,42,2024-11-18 09:21:44.763862,52.68,10368,Canada
C544207,STK958,Item STK958,-19,2024-11-18 09:40:48.763862,25.1,10532,France
539144,STK446,Item STK446,19,2024-11-18 09:49:21.763862,8.6,10132,India
547508,STK307,Item STK307,49,2024-11-18 09:49:39.763862,61.55,10593,Italy
542438,STK690,Item STK690,20,2024-11-18 09:52:05.763862,16.71,10818,Canada
545655,STK322,Item STK322,41,2024-11-18 10:02:26.763862,97.67,11512,United Kingdom
538633,STK694,Item STK694,30,2024-11-18 10:33:24.763862,2.56,11899,India
537825,STK608,Item STK608,34,2024-11-18 10:37:25.763862,73.6,11874,United Kingdom
544133,STK817,Item STK817,22,2024-11-18 10:43:00.763862,81.82,10267,Canada
543040,STK369,Item STK369,27,2024-11-18 11:01:07.763862,13.68,10187,Germany
548182,STK650,Item STK650,11,2024-11-18 11:04:30.763862,44.46,11923,USA
539252,STK327,Item STK327,39,2024-11-18 11:17:28.763862,8.1,11782,United Kingdom
545688,STK982,Item STK982,16,2024-11-18 11:22:08.763862,57.67,11616,Germany
C540639,STK246,Item STK246,-24,2024-11-18 11:23:53.763862,4.35,11659,Germany
551201,STK379,Item STK379,24,2024-11-18 11:27:50.763862,67.43,10028,Germany
537336,STK460,Item STK460,48,2024-11-18 11:28:29.763862,59.77,11172,Italy
540368,STK880,Item STK880,49,2024-11-18 11:36:16.763862,63.28,11557,United Kingdom
C545863,STK756,Item STK756,-16,2024-11-18 11:37:22.763862,22.04,10213,France
540456,STK230,Item STK230,38,2024-11-18 11:44:49.763862,65.1,11681,Germany
537679,STK442,Item STK442,30,2024-11-18 12:07:25.763862,69.95,11276,United Kingdom
